Set,Player1_Sets,Player2_Sets,Game,Player1_Game,Player2_Game,Tiebreak,Player1_Score,Player2_Score,Point,Stroke_Number,Point_Winner,Player,Serving,BP,SP,Shot_Side,Shot_Type,X,Y,X2,Y2,Outcome,Remarks,Serve_Speed
2,0,1,5,1,3,0,30,15,93,8,,Player2,1,0,0,BH,Drop-Shot,-2.3,12.9,-2.6,-3.3,In-Play,,
2,0,1,5,1,3,0,30,15,93,9,1,Player1,1,0,0,BH,Slice,-2.7,-4.7,3.3,2.13,Winner,,
2,0,1,5,1,3,0,40,15,94,1,,Player1,1,0,0,FH,1st Serve,1,-11.8,-0.7,5.6,In-Play,,192
2,0,1,5,1,3,0,40,15,94,2,,Player2,1,0,0,FH,Topspin,-1.4,15.1,0.6,-8.7,In-Play,,
2,0,1,5,1,3,0,40,15,94,3,,Player1,1,0,0,FH,Topspin,1,-13.2,-2.1,9.1,In-Play,,
2,0,1,5,1,3,0,40,15,94,4,,Player2,1,0,0,BH,Topspin,-2.7,14.9,1.8,-9.1,In-Play,,
2,0,1,5,1,3,0,40,15,94,5,,Player1,1,0,0,FH,Topspin,3.4,-14.1,2.5,11.2,In-Play,,
2,0,1,5,1,3,0,40,15,94,6,,Player2,1,0,0,FH,Topspin,2,14.1,-1.4,-8.1,In-Play,,
2,0,1,5,1,3,0,40,15,94,7,,Player1,1,0,0,FH,Topspin,-2.4,-11.8,2.9,7,In-Play,,
2,0,1,5,1,3,0,40,15,94,8,,Player2,1,0,0,FH,Slice,4.6,13.5,-1.6,-8.6,In-Play,,
2,0,1,5,1,3,0,40,15,94,9,,Player1,1,0,0,FH,Topspin,-2.5,-9.8,-3.5,10,In-Play,,
2,0,1,5,1,3,0,40,15,94,10,,Player2,1,0,0,BH,Slice,-4.1,13.9,3,-5,In-Play,,
2,0,1,5,1,3,0,40,15,94,11,1,Player1,1,0,0,FH,Topspin,4.7,-7.9,-3.3,8,Winner,,
2,0,1,6,2,3,0,0,0,95,1,,Player2,2,0,0,FH,1st Serve,0.9,-11.5,-1.1,5.2,In-Play,,185
2,0,1,6,2,3,0,0,0,95,2,,Player1,2,0,0,BH,Topspin,-1.2,14.3,1.8,-10.3,In-Play,,
2,0,1,6,2,3,0,0,0,95,3,,Player2,2,0,0,BH,Topspin,2.5,-13.1,0.5,7.9,In-Play,,
2,0,1,6,2,3,0,0,0,95,4,,Player1,2,0,0,FH,Topspin,-0.3,13.5,2.6,-7.4,In-Play,,
2,0,1,6,2,3,0,0,0,95,5,,Player2,2,0,0,BH,Topspin,4.5,-14.3,-2.7,5.1,In-Play,,
2,0,1,6,2,3,0,0,0,95,6,,Player1,2,0,0,FH,Topspin,-5.5,11.8,-3,-8,In-Play,,
2,0,1,6,2,3,0,0,0,95,7,1,Player2,2,0,0,FH,Slice,-2.7,-14.3,0.6,-0.2,Forced-Error,,
2,0,1,6,2,3,0,15,0,96,1,,Player2,2,0,0,FH,1st Serve,-0.6,-11.9,1.3,5.3,In-Play,,187
2,0,1,6,2,3,0,15,0,96,2,,Player1,2,0,0,FH,Topspin,2.2,14.3,1.6,-11,In-Play,,
2,0,1,6,2,3,0,15,0,96,3,,Player2,2,0,0,FH,Topspin,2.1,-12.9,-0.4,3,In-Play,,
2,0,1,6,2,3,0,15,0,96,4,,Player1,2,0,0,FH,Topspin,-0.7,11,2,-7.9,In-Play,,
2,0,1,6,2,3,0,15,0,96,5,,Player2,2,0,0,BH,Topspin,3.3,-14.3,1.7,7.9,In-Play,,
2,0,1,6,2,3,0,15,0,96,6,,Player1,2,0,0,FH,Topspin,2.2,13.9,1.7,-8.4,In-Play,,
2,0,1,6,2,3,0,15,0,96,7,,Player2,2,0,0,BH,Topspin,2.2,-14.7,-3,7.9,In-Play,,
2,0,1,6,2,3,0,15,0,96,8,,Player1,2,0,0,FH,Topspin,-5,14.1,1.8,-7.4,In-Play,,
2,0,1,6,2,3,0,15,0,96,9,,Player2,2,0,0,BH,Topspin,3,-11.9,2.3,10.6,In-Play,,
2,0,1,6,2,3,0,15,0,96,10,,Player1,2,0,0,BH,Topspin,2.1,13.8,-3,-8.8,In-Play,,
2,0,1,6,2,3,0,15,0,96,11,,Player2,2,0,0,FH,Topspin,-4.7,-12,1.9,7,In-Play,,
2,0,1,6,2,3,0,15,0,96,12,,Player1,2,0,0,BH,Topspin,4.6,14.2,2.1,-10,In-Play,,
2,0,1,6,2,3,0,15,0,96,13,,Player2,2,0,0,FH,Topspin,2.3,-13.4,-1.9,8.5,In-Play,,
2,0,1,6,2,3,0,15,0,96,14,,Player1,2,0,0,FH,Topspin,-2.7,14.7,3.7,-9.4,In-Play,,
2,0,1,6,2,3,0,15,0,96,15,,Player2,2,0,0,BH,Slice,5.8,-14.4,2.3,5.2,In-Play,,
2,0,1,6,2,3,0,15,0,96,16,1,Player1,2,0,0,FH,Topspin,2.1,8.3,-2.7,-9.2,Winner,,
2,0,1,6,2,3,0,30,0,97,1,,Player2,2,0,0,FH,1st Serve,0.8,-11.9,-3.2,5.1,In-Play,,Unknown
2,0,1,6,2,3,0,30,0,97,2,,Player1,2,0,0,FH,Topspin,-5.8,14.2,1.5,-10.7,In-Play,,
2,0,1,6,2,3,0,30,0,97,3,,Player2,2,0,0,FH,Topspin,2.3,-12.9,-1.4,6.1,In-Play,,
2,0,1,6,2,3,0,30,0,97,4,,Player1,2,0,0,FH,Topspin,-1.9,13.7,1.4,-5,In-Play,,
2,0,1,6,2,3,0,30,0,97,5,,Player2,2,0,0,BH,Slice,3,-12.8,-1.8,10,In-Play,,
2,0,1,6,2,3,0,30,0,97,6,,Player1,2,0,0,FH,Topspin,-2.3,12.6,1.8,-9.4,In-Play,,
2,0,1,6,2,3,0,30,0,97,7,,Player2,2,0,0,BH,Topspin,3,-14.3,1.7,7.2,In-Play,,
2,0,1,6,2,3,0,30,0,97,8,,Player1,2,0,0,FH,Topspin,1.4,13,-2.3,-5.5,In-Play,,
2,0,1,6,2,3,0,30,0,97,9,,Player2,2,0,0,FH,Topspin,-4.3,-14.9,1.6,10.9,In-Play,,
2,0,1,6,2,3,0,30,0,97,10,,Player1,2,0,0,BH,Topspin,2.6,12.9,2.3,-7.41,In-Play,,
2,0,1,6,2,3,0,30,0,97,11,2,Player2,2,0,0,BH,Topspin,2.5,-13.1,3.7,10.4,Winner,,
2,0,1,6,2,3,0,30,15,98,1,,Player2,2,0,0,FH,1st Serve,-1,-11.6,2,5.2,In-Play,,176
2,0,1,6,2,3,0,30,15,98,2,,Player1,2,0,0,BH,Topspin,4.1,13.9,-1.1,-8.4,In-Play,,
2,0,1,6,2,3,0,30,15,98,3,,Player2,2,0,0,FH,Topspin,-1.5,-11.9,-2.4,7.66,In-Play,,
2,0,1,6,2,3,0,30,15,98,4,,Player1,2,0,0,FH,Topspin,-2.5,15,3.5,-5.6,In-Play,,
2,0,1,6,2,3,0,30,15,98,5,,Player2,2,0,0,BH,Slice,6.5,-13.2,2.5,7.9,In-Play,,
2,0,1,6,2,3,0,30,15,98,6,,Player1,2,0,0,BH,Topspin,1.9,10.3,3.1,-8.9,In-Play,,
2,0,1,6,2,3,0,30,15,98,7,1,Player2,2,0,0,BH,Topspin,3.9,-14.7,2.4,-0.2,Forced-Error,,
2,0,1,6,2,3,0,40,15,99,0,,Player2,2,1,0,FH,1st Serve,0.7,-11.8,-0.3,7,Fault,,184
2,0,1,6,2,3,0,40,15,99,1,,Player2,2,1,0,FH,2nd Serve,1.1,-12,-2.7,5.1,In-Play,,162
2,0,1,6,2,3,0,40,15,99,2,,Player1,2,1,0,FH,Topspin,-4.3,14.8,-0.4,-5.8,In-Play,,
2,0,1,6,2,3,0,40,15,99,3,,Player2,2,1,0,FH,Topspin,1.4,-11.8,2.4,10.8,In-Play,,
2,0,1,6,2,3,0,40,15,99,4,2,Player1,2,1,0,BH,Topspin,2.8,14.7,-4.7,-10.2,Forced-Error,,
2,0,1,6,2,3,0,40,30,100,1,2,Player2,2,1,0,FH,1st Serve,-0.9,-11.9,0,5,Winner,,195
2,0,1,6,2,3,0,40,40,101,1,,Player2,2,0,0,FH,1st Serve,1.2,-11.6,-3,5.1,In-Play,,190
2,0,1,6,2,3,0,40,40,101,2,,Player1,2,0,0,FH,Topspin,-4.7,13.6,1.4,-10,In-Play,,
2,0,1,6,2,3,0,40,40,101,3,,Player2,2,0,0,BH,Topspin,1.7,-11.6,1.7,8.1,In-Play,,
2,0,1,6,2,3,0,40,40,101,4,,Player1,2,0,0,FH,Topspin,1.6,13.7,1.8,-7.6,In-Play,,
2,0,1,6,2,3,0,40,40,101,5,,Player2,2,0,0,BH,Topspin,2.9,-14.3,1.9,7.9,In-Play,,
2,0,1,6,2,3,0,40,40,101,6,,Player1,2,0,0,BH,Topspin,1.7,13.1,2.7,-7.6,In-Play,,
2,0,1,6,2,3,0,40,40,101,7,,Player2,2,0,0,BH,Topspin,3.3,-12.9,2.2,6.4,In-Play,,
2,0,1,6,2,3,0,40,40,101,8,,Player1,2,0,0,BH,Topspin,2,13.1,2.9,-10.6,In-Play,,
2,0,1,6,2,3,0,40,40,101,9,,Player2,2,0,0,BH,Topspin,3.5,-14.4,-2.1,4.3,In-Play,,
2,0,1,6,2,3,0,40,40,101,10,,Player1,2,0,0,FH,Topspin,-2.8,11.5,1.8,-5.6,In-Play,,
2,0,1,6,2,3,0,40,40,101,11,,Player2,2,0,0,BH,Topspin,4.6,-12.7,1.8,9.1,In-Play,,
2,0,1,6,2,3,0,40,40,101,12,,Player1,2,0,0,BH,Topspin,1.6,13.3,-2.3,-5.7,In-Play,,
2,0,1,6,2,3,0,40,40,101,13,,Player2,2,0,0,FH,Topspin,-4,-13.3,2.4,9.3,In-Play,,
2,0,1,6,2,3,0,40,40,101,14,,Player1,2,0,0,BH,Topspin,2.8,12.4,1.6,-11,In-Play,,
2,0,1,6,2,3,0,40,40,101,15,,Player2,2,0,0,BH,Topspin,1.4,-14.1,-0.8,8.1,In-Play,,
2,0,1,6,2,3,0,40,40,101,16,,Player1,2,0,0,FH,Topspin,-1.3,13,3.1,-10.7,In-Play,,
2,0,1,6,2,3,0,40,40,101,17,,Player2,2,0,0,BH,Slice,4.4,-14.9,0.7,7.7,In-Play,,
2,0,1,6,2,3,0,40,40,101,18,,Player1,2,0,0,FH,Topspin,0.5,10.5,-3.1,-8.8,In-Play,,
2,0,1,6,2,3,0,40,40,101,19,,Player2,2,0,0,FH,Topspin,-5.4,-14.9,1.8,11,In-Play,,
2,0,1,6,2,3,0,40,40,101,20,,Player1,2,0,0,BH,Topspin,2.1,12.6,1.4,-9,In-Play,,
2,0,1,6,2,3,0,40,40,101,21,,Player2,2,0,0,BH,Topspin,1,-13.5,2.7,7.9,In-Play,,
2,0,1,6,2,3,0,40,40,101,22,,Player1,2,0,0,BH,Topspin,3.9,14.3,-1.2,-4.9,In-Play,,
2,0,1,6,2,3,0,40,40,101,23,,Player2,2,0,0,FH,Topspin,-3.4,-11.4,-2.7,10.8,In-Play,,
2,0,1,6,2,3,0,40,40,101,24,2,Player1,2,0,0,FH,Topspin,-2.7,14.3,-0.1,0,Forced-Error,,
2,0,1,6,2,3,0,40,A,102,0,,Player2,2,0,0,FH,1st Serve,-0.9,-11.6,-0.8,-0.2,Fault,,182
2,0,1,6,2,3,0,40,A,102,1,,Player2,2,0,0,FH,2nd Serve,-0.8,-11.6,1.6,3,In-Play,,149
2,0,1,6,2,3,0,40,A,102,2,,Player1,2,0,0,FH,Topspin,3,11.8,-0.5,-10.2,In-Play,,
2,0,1,6,2,3,0,40,A,102,3,,Player2,2,0,0,FH,Topspin,-0.4,-11.9,-1,10.6,In-Play,,
2,0,1,6,2,3,0,40,A,102,4,,Player1,2,0,0,FH,Topspin,-0.8,13.2,-1.2,-8.3,In-Play,,
2,0,1,6,2,3,0,40,A,102,5,,Player2,2,0,0,FH,Topspin,-1.4,-13.9,2.7,8.5,In-Play,,
2,0,1,6,2,3,0,40,A,102,6,,Player1,2,0,0,BH,Topspin,3.4,13.4,-2.5,-7.9,In-Play,,
2,0,1,6,2,3,0,40,A,102,7,,Player2,2,0,0,FH,Topspin,-4.5,-13.5,2.6,7.9,In-Play,,
2,0,1,6,2,3,0,40,A,102,8,,Player1,2,0,0,BH,Topspin,4.3,11.8,-1.8,-8.3,In-Play,,
2,0,1,6,2,3,0,40,A,102,9,1,Player2,2,0,0,FH,Topspin,-3.2,-12.8,-2.7,14.79,Forced-Error,,
2,0,1,6,2,3,0,40,40,103,1,,Player2,2,0,0,FH,1st Serve,1.2,-11.9,-0.7,-0.2,Fault,,187
2,0,1,6,2,3,0,40,40,103,2,,Player2,2,0,0,FH,2nd Serve,1.2,-11.8,-1.6,5.6,In-Play,,145
2,0,1,6,2,3,0,40,40,103,3,2,Player1,2,0,0,FH,Topspin,-2,13.1,4.4,-8.6,Unforced-Error,,
2,0,1,6,2,3,0,40,A,104,1,,Player2,2,0,0,FH,1st Serve,-1.1,-11.6,3,8.92,Fault,Net-Cord,175
2,0,1,6,2,3,0,40,A,104,2,,Player2,2,0,0,FH,2nd Serve,-1,-11.9,1,3.2,In-Play,,154
2,0,1,6,2,3,0,40,A,104,3,,Player1,2,0,0,FH,Topspin,1.4,12.3,1.2,-9.9,In-Play,,
2,0,1,6,2,3,0,40,A,104,4,,Player2,2,0,0,BH,Topspin,1.3,-11.5,1.3,9.7,In-Play,,
2,0,1,6,2,3,0,40,A,104,5,,Player1,2,0,0,FH,Topspin,1.4,12.9,-2.4,-9.2,In-Play,,
2,0,1,6,2,3,0,40,A,104,6,,Player2,2,0,0,FH,Topspin,-3.2,-14.8,1.6,9.4,In-Play,,
2,0,1,6,2,3,0,40,A,104,7,1,Player1,2,0,0,FH,Topspin,2.7,13.6,-3.2,-8.1,Winner,,
2,0,1,6,2,3,0,40,40,105,0,,Player2,2,0,0,FH,1st Serve,1,-11.6,-0.4,6.9,Fault,,185
2,0,1,6,2,3,0,40,40,105,1,,Player2,2,0,0,FH,2nd Serve,0.8,-11.7,-1.4,4.1,In-Play,,160
2,0,1,6,2,3,0,40,40,105,2,,Player1,2,0,0,BH,Topspin,-2.1,13,-1.5,-9.4,In-Play,,
2,0,1,6,2,3,0,40,40,105,3,,Player2,2,0,0,FH,Topspin,-2.2,-13.2,2.7,7.1,In-Play,,
2,0,1,6,2,3,0,40,40,105,4,,Player1,2,0,0,BH,Topspin,5,15,-3.2,-7.3,In-Play,,
2,0,1,6,2,3,0,40,40,105,5,,Player2,2,0,0,FH,Slice,-5.5,-10.8,-2.2,4.9,In-Play,,
2,0,1,6,2,3,0,40,40,105,6,,Player1,2,0,0,FH,Slice,-1.6,7,-3.3,-10.3,In-Play,,
2,0,1,6,2,3,0,40,40,105,7,2,Player2,2,0,0,FH,Topspin,-4.2,-12,2.4,4.8,Winner,Passing,
2,0,1,6,2,3,0,40,A,106,0,,Player2,2,0,0,FH,1st Serve,-0.7,-11.6,0.1,-0.1,Fault,,184
2,0,1,6,2,3,0,40,A,106,1,1,Player2,2,0,0,FH,2nd Serve,-1.1,-11.8,2.1,7.6,Fault,Net-Cord,146
2,0,1,6,2,3,0,40,40,107,1,,Player2,2,0,0,FH,1st Serve,0.7,-11.9,-1,5.6,In-Play,,191
2,0,1,6,2,3,0,40,40,107,2,,Player1,2,0,0,BH,Topspin,-1.1,14.3,-1.8,-7.7,In-Play,,
2,0,1,6,2,3,0,40,40,107,3,,Player2,2,0,0,FH,Topspin,-2.3,-11.5,2.9,10.7,In-Play,,
2,0,1,6,2,3,0,40,40,107,4,,Player1,2,0,0,BH,Topspin,4.6,14.9,1.3,-8.9,In-Play,,
2,0,1,6,2,3,0,40,40,107,5,2,Player2,2,0,0,FH,Topspin,1.4,-10.5,-3.3,8.9,Winner,,
2,0,1,6,2,3,0,40,A,108,0,,Player2,2,0,0,FH,1st Serve,-1,-11.2,1.8,-0.2,Fault,,163
2,0,1,6,2,3,0,40,A,108,1,,Player2,2,0,0,FH,2nd Serve,-1,-11.6,0.8,4.8,In-Play,,161
2,0,1,6,2,3,0,40,A,108,2,,Player1,2,0,0,FH,Topspin,1.4,12.7,-1.8,-9.4,In-Play,,
2,0,1,6,2,3,0,40,A,108,3,,Player2,2,0,0,FH,Topspin,-2.4,-13.1,-2.5,9,In-Play,,
2,0,1,6,2,3,0,40,A,108,4,,Player1,2,0,0,FH,Topspin,-2.5,14.2,1.1,-3.9,In-Play,,
2,0,1,6,2,3,0,40,A,108,5,,Player2,2,0,0,BH,Topspin,2.7,-12.6,1.9,7.9,In-Play,,
2,0,1,6,2,3,0,40,A,108,6,,Player1,2,0,0,BH,Topspin,1.9,12.6,3.1,-7.9,In-Play,,
2,0,1,6,2,3,0,40,A,108,7,,Player2,2,0,0,BH,Slice,4.4,-13.1,1.3,7.3,In-Play,,
2,0,1,6,2,3,0,40,A,108,8,,Player1,2,0,0,FH,Topspin,1.4,10.8,2.1,-7.7,In-Play,,
2,0,1,6,2,3,0,40,A,108,9,,Player2,2,0,0,BH,Topspin,3.1,-14.4,-3,7.6,In-Play,,
2,0,1,6,2,3,0,40,A,108,10,,Player1,2,0,0,FH,Topspin,-4.3,13.1,2.7,-7.6,In-Play,,
2,0,1,6,2,3,0,40,A,108,11,,Player2,2,0,0,BH,Slice,5.9,-13.4,1.5,7.1,In-Play,,
2,0,1,6,2,3,0,40,A,108,12,,Player1,2,0,0,FH,Topspin,1,10.1,-2.7,-8.3,In-Play,,
2,0,1,6,2,3,0,40,A,108,13,,Player2,2,0,0,FH,Topspin,-4.6,-14.6,1.8,8.8,In-Play,,
2,0,1,6,2,3,0,40,A,108,14,,Player1,2,0,0,BH,Topspin,2.6,11.7,1.9,-10.7,In-Play,,
2,0,1,6,2,3,0,40,A,108,15,,Player2,2,0,0,BH,Topspin,1.3,-13.7,-2.3,11.6,In-Play,,
2,0,1,6,2,3,0,40,A,108,16,,Player1,2,0,0,FH,Topspin,-2.3,14.2,2.6,-9.6,In-Play,,
2,0,1,6,2,3,0,40,A,108,17,,Player2,2,0,0,BH,Topspin,4.1,-12.6,2.8,9,In-Play,,
2,0,1,6,2,3,0,40,A,108,18,,Player1,2,0,0,BH,Topspin,2.7,13.7,-0.9,-7.9,In-Play,,
2,0,1,6,2,3,0,40,A,108,19,1,Player2,2,0,0,FH,Topspin,-2,-11.2,-3,13.2,Unforced-Error,,
2,0,1,6,2,3,0,40,40,109,1,,Player2,2,0,0,FH,1st Serve,1.1,-11.6,-1,5.2,In-Play,,182
2,0,1,6,2,3,0,40,40,109,2,,Player1,2,0,0,BH,Topspin,-1.7,13.7,1.8,-9.1,In-Play,,
2,0,1,6,2,3,0,40,40,109,3,1,Player2,2,0,0,FH,Topspin,2.8,-11,-0.8,-0.03,Forced-Error,,
2,0,1,6,2,3,0,A,40,110,1,,Player2,2,1,0,FH,1st Serve,-1,-11.6,2.9,5.6,In-Play,,181
2,0,1,6,2,3,0,A,40,110,2,2,Player1,2,1,0,BH,Topspin,5.1,14.5,-5.1,-1.9,Forced-Error,Net-Cord,
2,0,1,6,2,3,0,40,40,111,1,,Player2,2,0,0,FH,1st Serve,0.9,-11.8,-2.8,5.1,In-Play,,174
2,0,1,6,2,3,0,40,40,111,2,,Player1,2,0,0,FH,Topspin,-5,14.3,0.3,-9.51,In-Play,,
2,0,1,6,2,3,0,40,40,111,3,,Player2,2,0,0,FH,Topspin,0.8,-11.7,1.8,6.2,In-Play,,
2,0,1,6,2,3,0,40,40,111,4,,Player1,2,0,0,BH,Topspin,2.1,13.7,-2.1,-9.6,In-Play,,
2,0,1,6,2,3,0,40,40,111,5,,Player2,2,0,0,FH,Topspin,-3.3,-13.7,2.8,10.3,In-Play,,
2,0,1,6,2,3,0,40,40,111,6,,Player1,2,0,0,BH,Topspin,3,12.6,2.9,-9.2,In-Play,,
2,0,1,6,2,3,0,40,40,111,7,,Player2,2,0,0,BH,Slice,2.9,-14,-3.5,9,In-Play,,
2,0,1,6,2,3,0,40,40,111,8,,Player1,2,0,0,FH,Topspin,-4.8,11.4,1.9,-3.4,In-Play,,
2,0,1,6,2,3,0,40,40,111,9,,Player2,2,0,0,BH,Slice,5.7,-10.1,2.3,8.5,In-Play,,
2,0,1,6,2,3,0,40,40,111,10,,Player1,2,0,0,BH,Topspin,2,9.7,1.5,-9.1,In-Play,,
2,0,1,6,2,3,0,40,40,111,11,,Player2,2,0,0,BH,Topspin,1.4,-13.5,2.6,7.9,In-Play,,
2,0,1,6,2,3,0,40,40,111,12,,Player1,2,0,0,BH,Topspin,2.8,12.5,1.4,-9.4,In-Play,,
2,0,1,6,2,3,0,40,40,111,13,1,Player2,2,0,0,BH,Topspin,1.5,-12.9,2,-0.2,Unforced-Error,,
2,0,1,6,2,3,0,A,40,112,1,,Player2,2,1,0,FH,1st Serve,-0.9,-11.9,1.6,6,In-Play,,193
2,0,1,6,2,3,0,A,40,112,2,,Player1,2,1,0,FH,Topspin,1.9,13.7,1.4,-10,In-Play,,
2,0,1,6,2,3,0,A,40,112,3,,Player2,2,1,0,FH,Topspin,1.3,-12.9,1.7,8.1,In-Play,,
2,0,1,6,2,3,0,A,40,112,4,,Player1,2,1,0,BH,Topspin,2,14.1,2.6,-7.5,In-Play,,
2,0,1,6,2,3,0,A,40,112,5,,Player2,2,1,0,FH,Drop-Shot,3,-9.6,-1.4,5.7,In-Play,,
2,0,1,6,2,3,0,A,40,112,6,,Player1,2,1,0,FH,Drop-Shot,-2.2,7.5,2.5,-4.2,In-Play,,
2,0,1,6,2,3,0,A,40,112,7,,Player2,2,1,0,BH,Topspin,4.2,-5,3.5,6.3,In-Play,No-Bounce,
2,0,1,6,2,3,0,A,40,112,8,2,Player1,2,1,0,BH,Volley,3.5,6.2,6.5,1.4,Forced-Error,,
2,0,1,6,2,3,0,40,40,113,0,,Player2,2,0,0,FH,1st Serve,1.1,-11.8,-0.5,-0.2,Fault,,188
2,0,1,6,2,3,0,40,40,113,1,,Player2,2,0,0,FH,2nd Serve,0.7,-11,-1.4,5.6,In-Play,,156
2,0,1,6,2,3,0,40,40,113,2,,Player1,2,0,0,FH,Topspin,-1.9,14.3,0.9,-8.4,In-Play,,
2,0,1,6,2,3,0,40,40,113,3,,Player2,2,0,0,FH,Topspin,1.4,-14.7,2.4,8.4,In-Play,,
2,0,1,6,2,3,0,40,40,113,4,,Player1,2,0,0,BH,Topspin,3.9,14.1,1.4,-5.6,In-Play,,
2,0,1,6,2,3,0,40,40,113,5,1,Player2,2,0,0,FH,Topspin,0.6,-11.7,-4.6,8.9,Unforced-Error,,
2,0,1,6,2,3,0,A,40,114,1,,Player2,2,1,0,FH,1st Serve,-1.1,-11,2.7,5.6,In-Play,,178
2,0,1,6,2,3,0,A,40,114,2,,Player1,2,1,0,BH,Topspin,5,13.5,0.1,-10.7,In-Play,,
2,0,1,6,2,3,0,A,40,114,3,,Player2,2,1,0,FH,Topspin,-0.2,-12.7,-2.5,7.8,In-Play,,
2,0,1,6,2,3,0,A,40,114,4,,Player1,2,1,0,FH,Topspin,-2.8,13.5,2.5,-7.9,In-Play,,
2,0,1,6,2,3,0,A,40,114,5,1,Player2,2,1,0,BH,Topspin,4.3,-11.3,4.8,7,Forced-Error,,
2,0,1,7,3,3,0,0,0,115,1,,Player1,1,0,0,FH,1st Serve,-0.9,11.5,3.5,-5.9,In-Play,,174
2,0,1,7,3,3,0,0,0,115,2,,Player2,1,0,0,BH,Topspin,6.8,-15.3,-0.9,9.6,In-Play,,
2,0,1,7,3,3,0,0,0,115,3,,Player1,1,0,0,FH,Topspin,-1.6,12.9,-3.2,-8.3,In-Play,,
2,0,1,7,3,3,0,0,0,115,4,,Player2,1,0,0,FH,Slice,-4.6,-15,1.6,7.2,In-Play,,
2,0,1,7,3,3,0,0,0,115,5,1,Player1,1,0,0,FH,Topspin,2.2,9.1,2.8,-9.3,Winner,,
2,0,1,7,3,3,0,15,0,116,0,,Player1,1,0,0,FH,1st Serve,1,11.4,-1.8,0.1,Fault,,188
2,0,1,7,3,3,0,15,0,116,1,,Player1,1,0,0,FH,2nd Serve,0.9,11.8,-1.1,-4.7,In-Play,,149
2,0,1,7,3,3,0,15,0,116,2,,Player2,1,0,0,FH,Topspin,-2.7,-15.2,-1.8,5.6,In-Play,,
2,0,1,7,3,3,0,15,0,116,3,,Player1,1,0,0,FH,Topspin,-1.7,13.3,1.6,-7.7,In-Play,,
2,0,1,7,3,3,0,15,0,116,4,,Player2,1,0,0,BH,Topspin,2.6,-14.1,-2.7,9.4,In-Play,,
2,0,1,7,3,3,0,15,0,116,5,,Player1,1,0,0,FH,Topspin,-2.7,14,1.6,-9.5,In-Play,,
2,0,1,7,3,3,0,15,0,116,6,1,Player2,1,0,0,BH,Topspin,2.9,-13.8,2.5,13.1,Unforced-Error,,
2,0,1,7,3,3,0,30,0,117,0,,Player1,1,0,0,FH,1st Serve,-0.7,11.3,0.6,-7.7,Fault,,193
2,0,1,7,3,3,0,30,0,117,1,,Player1,1,0,0,FH,2nd Serve,-0.9,11.8,2.9,-4.97,In-Play,,150
2,0,1,7,3,3,0,30,0,117,2,,Player2,1,0,0,BH,Topspin,6.3,-15.1,-2.6,8.1,In-Play,,
2,0,1,7,3,3,0,30,0,117,3,,Player1,1,0,0,FH,Topspin,-4.4,13.5,1.2,-7.2,In-Play,,
2,0,1,7,3,3,0,30,0,117,4,,Player2,1,0,0,BH,Topspin,3,-12.9,3.2,6.9,In-Play,,
2,0,1,7,3,3,0,30,0,117,5,,Player1,1,0,0,BH,Topspin,3.1,13.7,-1,-7.66,In-Play,,
2,0,1,7,3,3,0,30,0,117,6,,Player2,1,0,0,FH,Drop-Shot,-2.2,-11.6,-2.9,3,In-Play,,
2,0,1,7,3,3,0,30,0,117,7,2,Player1,1,0,0,FH,Topspin,-3.8,5.5,-7.2,2,Forced-Error,,
2,0,1,7,3,3,0,30,15,118,1,,Player1,1,0,0,FH,1st Serve,0.9,11.7,-3.5,-5.8,In-Play,,190
2,0,1,7,3,3,0,30,15,118,2,,Player2,1,0,0,FH,Topspin,-6.7,-15.8,0.5,4.5,In-Play,,
2,0,1,7,3,3,0,30,15,118,3,2,Player1,1,0,0,BH,Drop-Shot,1.6,10.3,1.9,0.2,Unforced-Error,,
2,0,1,7,3,3,0,30,30,119,1,,Player1,1,0,0,FH,1st Serve,-1,11.4,3,-5.8,In-Play,,179
2,0,1,7,3,3,0,30,30,119,2,,Player2,1,0,0,BH,Topspin,6.5,-15.5,2.3,11.2,In-Play,,
2,0,1,7,3,3,0,30,30,119,3,,Player1,1,0,0,BH,Topspin,1.9,13.3,-2.5,-8.1,In-Play,,
2,0,1,7,3,3,0,30,30,119,4,,Player2,1,0,0,FH,Topspin,-4.3,-13,2.8,10.3,In-Play,,
2,0,1,7,3,3,0,30,30,119,5,,Player1,1,0,0,BH,Topspin,3.1,12.9,1.1,-9.2,In-Play,,
2,0,1,7,3,3,0,30,30,119,6,1,Player2,1,0,0,FH,Topspin,0.8,-12.9,-1,-0.2,Unforced-Error,,
2,0,1,7,3,3,0,40,30,120,1,,Player1,1,0,0,FH,1st Serve,0.9,11.4,-0.7,-5.3,In-Play,,186
2,0,1,7,3,3,0,40,30,120,2,,Player2,1,0,0,BH,Topspin,-1.1,-15.3,2.8,7.3,In-Play,,
2,0,1,7,3,3,0,40,30,120,3,,Player1,1,0,0,BH,Topspin,3.9,12,-2.7,-7.5,In-Play,,
2,0,1,7,3,3,0,40,30,120,4,,Player2,1,0,0,FH,Topspin,-4.4,-11.6,2,6.3,In-Play,,
2,0,1,7,3,3,0,40,30,120,5,,Player1,1,0,0,BH,Topspin,3.4,11.6,1.9,-8.6,In-Play,,
2,0,1,7,3,3,0,40,30,120,6,,Player2,1,0,0,BH,Topspin,1.5,-12.8,-2.8,9.1,In-Play,,
